order_id,product_name,category,region,quantity,price,discount_percent,final_price,total_revenue,payment_status,order_status
14657,Office Chair,Furniture,East,2,7000,40,4200,8400,Success,Completed
14658,Adidas Jacket,Fashion,West,2,4500,25,3375,6750,Success,Completed
14659,Samsung TV,Electronics,West,2,45000,40,27000,54000,Success,Completed
14660,Samsung TV,Electronics,North,1,45000,30,31500,31500,Failed,Failed
14661,Apple Watch,Electronics,North,2,30000,20,24000,48000,Success,Completed
14662,iPhone 14,Electronics,North,2,80000,40,48000,96000,Failed,Failed
14663,Nike Shoes,Fashion,West,1,5000,30,3500,3500,Failed,Failed
14664,Apple Watch,Electronics,West,2,30000,25,22500,45000,Success,Completed
14665,HP Printer,Electronics,South,2,12000,35,7800,15600,Success,Completed
14666,Adidas Jacket,Fashion,South,3,4500,35,2925,8775,Success,Completed
14667,Adidas Jacket,Fashion,West,1,4500,50,2250,2250,Success,Completed
14668,HP Printer,Electronics,North,2,12000,30,8400,16800,Failed,Failed
14669,HP Printer,Electronics,North,2,12000,30,8400,16800,Success,Completed
14670,Adidas Jacket,Fashion,East,3,4500,25,3375,10125,Success,Completed
14671,Dell Laptop,Electronics,North,2,65000,40,39000,78000,Success,Completed
14672,Sony Headphones,Electronics,North,2,8000,40,4800,9600,Failed,Failed
14673,Office Chair,Furniture,West,3,7000,25,5250,15750,Failed,Failed
14674,HP Printer,Electronics,South,2,12000,30,8400,16800,Failed,Failed
14675,HP Printer,Electronics,West,1,12000,35,7800,7800,Failed,Failed
14676,Wooden Table,Furniture,North,3,15000,30,10500,31500,Success,Completed
14677,Sony Headphones,Electronics,East,1,8000,50,4000,4000,Failed,Failed
14678,Apple Watch,Electronics,North,2,30000,30,21000,42000,Success,Completed
14679,iPhone 14,Electronics,East,2,80000,30,56000,112000,Success,Completed
14680,Wooden Table,Furniture,West,2,15000,30,10500,21000,Failed,Failed
14681,HP Printer,Electronics,North,2,12000,40,7200,14400,Failed,Failed
14682,iPhone 14,Electronics,East,2,80000,30,56000,112000,Failed,Failed
14683,Office Chair,Furniture,North,3,7000,35,4550,13650,Failed,Failed
14684,Apple Watch,Electronics,East,3,30000,20,24000,72000,Success,Completed
14685,Apple Watch,Electronics,South,2,30000,25,22500,45000,Success,Completed
14686,iPhone 14,Electronics,East,2,80000,50,40000,80000,Failed,Failed
14687,Wooden Table,Furniture,East,1,15000,40,9000,9000,Failed,Failed
14688,Apple Watch,Electronics,South,2,30000,20,24000,48000,Success,Completed
14689,Apple Watch,Electronics,West,2,30000,35,19500,39000,Success,Completed
14690,Apple Watch,Electronics,East,2,30000,35,19500,39000,Failed,Failed
14691,Nike Shoes,Fashion,West,3,5000,30,3500,10500,Failed,Failed
14692,Apple Watch,Electronics,North,1,30000,30,21000,21000,Failed,Failed
14693,Dell Laptop,Electronics,North,3,65000,35,42250,126750,Success,Completed
14694,iPhone 14,Electronics,South,3,80000,50,40000,120000,Success,Completed
14695,Nike Shoes,Fashion,North,3,5000,40,3000,9000,Failed,Failed
14696,Nike Shoes,Fashion,West,3,5000,25,3750,11250,Success,Completed
14697,Office Chair,Furniture,North,3,7000,35,4550,13650,Success,Completed
14698,HP Printer,Electronics,South,3,12000,35,7800,23400,Failed,Failed
14699,Office Chair,Furniture,West,3,7000,50,3500,10500,Failed,Failed
14700,iPhone 14,Electronics,West,1,80000,50,40000,40000,Success,Completed
14701,Samsung TV,Electronics,South,3,45000,40,27000,81000,Success,Completed
14702,Samsung TV,Electronics,East,2,45000,20,36000,72000,Failed,Failed
14703,HP Printer,Electronics,East,3,12000,35,7800,23400,Failed,Failed
14704,Apple Watch,Electronics,East,1,30000,25,22500,22500,Success,Completed
14705,HP Printer,Electronics,South,2,12000,20,9600,19200,Success,Completed
14706,Sony Headphones,Electronics,West,1,8000,40,4800,4800,Failed,Failed
14707,Dell Laptop,Electronics,East,2,65000,25,48750,97500,Success,Completed
14708,Sony Headphones,Electronics,West,1,8000,35,5200,5200,Success,Completed
14709,Wooden Table,Furniture,South,2,15000,25,11250,22500,Success,Completed
14710,Office Chair,Furniture,South,3,7000,50,3500,10500,Success,Completed
14711,Sony Headphones,Electronics,West,3,8000,25,6000,18000,Success,Completed
14712,Apple Watch,Electronics,South,2,30000,25,22500,45000,Failed,Failed
14713,Apple Watch,Electronics,North,1,30000,40,18000,18000,Success,Completed
14714,iPhone 14,Electronics,South,2,80000,50,40000,80000,Failed,Failed
14715,Apple Watch,Electronics,East,3,30000,50,15000,45000,Success,Completed
14716,iPhone 14,Electronics,West,3,80000,30,56000,168000,Failed,Failed
14717,Samsung TV,Electronics,North,3,45000,40,27000,81000,Success,Completed
14718,Samsung TV,Electronics,West,1,45000,40,27000,27000,Success,Completed
14719,Office Chair,Furniture,South,1,7000,40,4200,4200,Success,Completed
14720,Sony Headphones,Electronics,South,2,8000,30,5600,11200,Success,Completed
14721,Dell Laptop,Electronics,North,2,65000,20,52000,104000,Success,Completed
14722,Dell Laptop,Electronics,West,2,65000,25,48750,97500,Failed,Failed
14723,Samsung TV,Electronics,South,1,45000,50,22500,22500,Failed,Failed
14724,Dell Laptop,Electronics,West,1,65000,25,48750,48750,Success,Completed
14725,HP Printer,Electronics,North,2,12000,30,8400,16800,Success,Completed
14726,iPhone 14,Electronics,North,3,80000,20,64000,192000,Failed,Failed
14727,Samsung TV,Electronics,South,3,45000,40,27000,81000,Success,Completed
14728,HP Printer,Electronics,West,3,12000,40,7200,21600,Success,Completed
14729,Apple Watch,Electronics,North,2,30000,20,24000,48000,Failed,Failed
1926,Office Chair,Furniture,South,2,7000,40,4200,8400,Success,Completed
1927,HP Printer,Electronics,South,2,12000,50,6000,12000,Failed,Failed
1928,HP Printer,Electronics,East,1,12000,25,9000,9000,Failed,Failed
1929,Apple Watch,Electronics,North,1,30000,30,21000,21000,Failed,Failed
1930,Wooden Table,Furniture,North,3,15000,35,9750,29250,Failed,Failed
1931,Samsung TV,Electronics,West,3,45000,35,29250,87750,Success,Completed
1932,HP Printer,Electronics,South,1,12000,35,7800,7800,Success,Completed
1933,Office Chair,Furniture,North,1,7000,50,3500,3500,Success,Completed
1934,Dell Laptop,Electronics,West,2,65000,25,48750,97500,Success,Completed
1935,Adidas Jacket,Fashion,North,2,4500,50,2250,4500,Failed,Failed
1936,Apple Watch,Electronics,North,1,30000,25,22500,22500,Failed,Failed
1937,Sony Headphones,Electronics,South,3,8000,40,4800,14400,Failed,Failed
1938,HP Printer,Electronics,East,1,12000,30,8400,8400,Failed,Failed
1939,Adidas Jacket,Fashion,West,3,4500,35,2925,8775,Failed,Failed
1940,Apple Watch,Electronics,North,2,30000,35,19500,39000,Failed,Failed
1941,iPhone 14,Electronics,North,2,80000,50,40000,80000,Success,Completed
1942,Dell Laptop,Electronics,North,2,65000,50,32500,65000,Failed,Failed
1943,HP Printer,Electronics,South,3,12000,30,8400,25200,Failed,Failed
1944,Wooden Table,Furniture,North,3,15000,35,9750,29250,Success,Completed
1945,Apple Watch,Electronics,East,1,30000,50,15000,15000,Success,Completed
1946,Nike Shoes,Fashion,East,1,5000,50,2500,2500,Success,Completed
1947,HP Printer,Electronics,West,2,12000,50,6000,12000,Success,Completed
1948,Office Chair,Furniture,South,2,7000,40,4200,8400,Failed,Failed
1949,Sony Headphones,Electronics,East,3,8000,30,5600,16800,Failed,Failed
1950,Sony Headphones,Electronics,East,1,8000,40,4800,4800,Failed,Failed
1951,Adidas Jacket,Fashion,North,2,4500,40,2700,5400,Success,Completed
1952,Office Chair,Furniture,West,1,7000,20,5600,5600,Failed,Failed
1953,Dell Laptop,Electronics,West,1,65000,25,48750,48750,Success,Completed
1954,iPhone 14,Electronics,North,3,80000,30,56000,168000,Failed,Failed
1955,HP Printer,Electronics,East,2,12000,50,6000,12000,Success,Completed
1956,Nike Shoes,Fashion,West,2,5000,20,4000,8000,Success,Completed
1957,Dell Laptop,Electronics,West,2,65000,50,32500,65000,Failed,Failed
1958,iPhone 14,Electronics,South,3,80000,25,60000,180000,Success,Completed
1959,Dell Laptop,Electronics,West,1,65000,40,39000,39000,Failed,Failed
1960,Office Chair,Furniture,West,3,7000,35,4550,13650,Failed,Failed
1961,Apple Watch,Electronics,East,1,30000,30,21000,21000,Failed,Failed
1962,Wooden Table,Furniture,West,2,15000,50,7500,15000,Failed,Failed
1963,Adidas Jacket,Fashion,East,3,4500,35,2925,8775,Success,Completed
1964,Samsung TV,Electronics,North,3,45000,50,22500,67500,Failed,Failed
1965,Office Chair,Furniture,East,1,7000,20,5600,5600,Success,Completed
1966,Apple Watch,Electronics,East,1,30000,40,18000,18000,Failed,Failed
1967,Nike Shoes,Fashion,East,3,5000,30,3500,10500,Failed,Failed
1968,iPhone 14,Electronics,West,3,80000,20,64000,192000,Success,Completed
1969,Nike Shoes,Fashion,South,3,5000,25,3750,11250,Success,Completed
1970,Office Chair,Furniture,West,2,7000,35,4550,9100,Failed,Failed
1971,Sony Headphones,Electronics,North,2,8000,20,6400,12800,Success,Completed
1972,Sony Headphones,Electronics,South,3,8000,40,4800,14400,Success,Completed
1973,HP Printer,Electronics,East,3,12000,40,7200,21600,Failed,Failed
1974,Sony Headphones,Electronics,North,2,8000,40,4800,9600,Failed,Failed
1975,HP Printer,Electronics,West,2,12000,25,9000,18000,Failed,Failed
1976,Adidas Jacket,Fashion,North,1,4500,35,2925,2925,Failed,Failed
1977,HP Printer,Electronics,North,3,12000,40,7200,21600,Failed,Failed
1978,Samsung TV,Electronics,East,2,45000,40,27000,54000,Failed,Failed
1979,Wooden Table,Furniture,West,2,15000,25,11250,22500,Success,Completed
1980,Wooden Table,Furniture,East,3,15000,40,9000,27000,Success,Completed
1981,Nike Shoes,Fashion,South,1,5000,20,4000,4000,Failed,Failed
1982,iPhone 14,Electronics,North,2,80000,25,60000,120000,Failed,Failed
1983,Apple Watch,Electronics,East,2,30000,50,15000,30000,Failed,Failed
1984,Sony Headphones,Electronics,South,3,8000,25,6000,18000,Success,Completed
1985,Apple Watch,Electronics,South,3,30000,35,19500,58500,Failed,Failed
1986,Dell Laptop,Electronics,West,2,65000,30,45500,91000,Failed,Failed
1987,Office Chair,Furniture,West,3,7000,30,4900,14700,Failed,Failed
1988,Samsung TV,Electronics,South,2,45000,20,36000,72000,Failed,Failed
1989,Apple Watch,Electronics,South,2,30000,40,18000,36000,Success,Completed
1990,Wooden Table,Furniture,East,1,15000,25,11250,11250,Failed,Failed
1991,Dell Laptop,Electronics,South,2,65000,20,52000,104000,Success,Completed
1992,Adidas Jacket,Fashion,South,3,4500,30,3150,9450,Success,Completed
1993,Wooden Table,Furniture,North,2,15000,40,9000,18000,Success,Completed
1994,HP Printer,Electronics,South,2,12000,25,9000,18000,Failed,Failed
1995,Wooden Table,Furniture,South,3,15000,40,9000,27000,Success,Completed
1996,HP Printer,Electronics,West,3,12000,30,8400,25200,Success,Completed
1997,Samsung TV,Electronics,West,2,45000,40,27000,54000,Failed,Failed
1998,Wooden Table,Furniture,South,3,15000,25,11250,33750,Failed,Failed
1999,Dell Laptop,Electronics,North,3,65000,30,45500,136500,Failed,Failed
2000,Office Chair,Furniture,North,1,7000,30,4900,4900,Failed,Failed
2001,Office Chair,Furniture,South,3,7000,40,4200,12600,Success,Completed
2002,Apple Watch,Electronics,West,3,30000,30,21000,63000,Failed,Failed
2003,Apple Watch,Electronics,South,2,30000,35,19500,39000,Success,Completed
2004,Adidas Jacket,Fashion,East,3,4500,40,2700,8100,Failed,Failed
2005,Dell Laptop,Electronics,East,3,65000,20,52000,156000,Success,Completed
2006,Dell Laptop,Electronics,South,1,65000,30,45500,45500,Failed,Failed
2007,Sony Headphones,Electronics,East,3,8000,30,5600,16800,Success,Completed
2008,iPhone 14,Electronics,East,1,80000,50,40000,40000,Failed,Failed
2009,Apple Watch,Electronics,East,3,30000,20,24000,72000,Success,Completed
2010,Samsung TV,Electronics,East,1,45000,30,31500,31500,Failed,Failed
2011,iPhone 14,Electronics,East,3,80000,20,64000,192000,Success,Completed
2012,Adidas Jacket,Fashion,South,3,4500,30,3150,9450,Success,Completed
2013,Sony Headphones,Electronics,North,3,8000,30,5600,16800,Success,Completed
2014,Apple Watch,Electronics,West,3,30000,25,22500,67500,Failed,Failed
2015,Adidas Jacket,Fashion,South,1,4500,20,3600,3600,Success,Completed
2016,HP Printer,Electronics,South,2,12000,40,7200,14400,Success,Completed
2017,Adidas Jacket,Fashion,East,1,4500,20,3600,3600,Success,Completed
2018,Dell Laptop,Electronics,North,3,65000,20,52000,156000,Success,Completed
2019,iPhone 14,Electronics,West,3,80000,40,48000,144000,Success,Completed
2020,Dell Laptop,Electronics,North,1,65000,30,45500,45500,Failed,Failed
2021,Nike Shoes,Fashion,North,3,5000,30,3500,10500,Success,Completed
2022,Wooden Table,Furniture,West,1,15000,25,11250,11250,Failed,Failed
2023,Adidas Jacket,Fashion,West,3,4500,25,3375,10125,Failed,Failed
2024,iPhone 14,Electronics,South,2,80000,30,56000,112000,Failed,Failed
2025,Office Chair,Furniture,West,3,7000,40,4200,12600,Success,Completed
2026,Nike Shoes,Fashion,South,3,5000,40,3000,9000,Failed,Failed
2027,Wooden Table,Furniture,East,2,15000,30,10500,21000,Success,Completed
2028,iPhone 14,Electronics,South,2,80000,50,40000,80000,Failed,Failed
2029,Adidas Jacket,Fashion,West,2,4500,35,2925,5850,Success,Completed
2030,Samsung TV,Electronics,South,1,45000,30,31500,31500,Success,Completed
2031,Office Chair,Furniture,North,1,7000,30,4900,4900,Success,Completed
2032,iPhone 14,Electronics,South,2,80000,30,56000,112000,Success,Completed
2033,Nike Shoes,Fashion,North,2,5000,40,3000,6000,Failed,Failed
2034,Adidas Jacket,Fashion,South,3,4500,25,3375,10125,Failed,Failed
2035,Office Chair,Furniture,North,2,7000,25,5250,10500,Failed,Failed
2036,Wooden Table,Furniture,East,3,15000,50,7500,22500,Failed,Failed
2037,Wooden Table,Furniture,North,2,15000,25,11250,22500,Success,Completed
2038,Apple Watch,Electronics,West,2,30000,40,18000,36000,Success,Completed
2039,Nike Shoes,Fashion,East,2,5000,35,3250,6500,Success,Completed
2040,Office Chair,Furniture,West,1,7000,30,4900,4900,Failed,Failed
2041,Dell Laptop,Electronics,South,1,65000,20,52000,52000,Success,Completed
2042,Dell Laptop,Electronics,West,2,65000,50,32500,65000,Failed,Failed
2043,Sony Headphones,Electronics,West,3,8000,30,5600,16800,Failed,Failed
2044,Adidas Jacket,Fashion,North,3,4500,50,2250,6750,Success,Completed
2045,Sony Headphones,Electronics,South,3,8000,40,4800,14400,Success,Completed
2046,Adidas Jacket,Fashion,North,1,4500,35,2925,2925,Success,Completed
2047,HP Printer,Electronics,South,1,12000,25,9000,9000,Success,Completed
2048,Dell Laptop,Electronics,West,1,65000,20,52000,52000,Success,Completed
2049,Office Chair,Furniture,South,2,7000,30,4900,9800,Failed,Failed
2050,Samsung TV,Electronics,West,2,45000,35,29250,58500,Failed,Failed
2051,Office Chair,Furniture,East,1,7000,50,3500,3500,Success,Completed
2052,Dell Laptop,Electronics,South,1,65000,40,39000,39000,Success,Completed
2053,Dell Laptop,Electronics,East,2,65000,20,52000,104000,Failed,Failed
2054,Samsung TV,Electronics,East,1,45000,30,31500,31500,Failed,Failed
2055,Apple Watch,Electronics,East,2,30000,25,22500,45000,Success,Completed
2056,Apple Watch,Electronics,East,3,30000,25,22500,67500,Failed,Failed
2057,Sony Headphones,Electronics,North,2,8000,20,6400,12800,Success,Completed
2058,Dell Laptop,Electronics,East,2,65000,35,42250,84500,Failed,Failed
2059,Apple Watch,Electronics,East,1,30000,30,21000,21000,Success,Completed
2060,Nike Shoes,Fashion,West,2,5000,25,3750,7500,Failed,Failed
2061,Nike Shoes,Fashion,South,2,5000,50,2500,5000,Success,Completed
2062,Dell Laptop,Electronics,East,3,65000,40,39000,117000,Success,Completed
2063,Samsung TV,Electronics,West,1,45000,25,33750,33750,Failed,Failed
2064,Samsung TV,Electronics,South,3,45000,35,29250,87750,Success,Completed
2065,Office Chair,Furniture,West,2,7000,25,5250,10500,Failed,Failed
2066,Office Chair,Furniture,West,1,7000,40,4200,4200,Failed,Failed
2067,Dell Laptop,Electronics,South,1,65000,25,48750,48750,Success,Completed
2068,Sony Headphones,Electronics,East,3,8000,40,4800,14400,Success,Completed
2069,Samsung TV,Electronics,North,2,45000,50,22500,45000,Success,Completed
2070,Wooden Table,Furniture,East,3,15000,40,9000,27000,Failed,Failed
2071,Apple Watch,Electronics,West,1,30000,20,24000,24000,Failed,Failed
2072,iPhone 14,Electronics,West,3,80000,30,56000,168000,Failed,Failed
2073,Office Chair,Furniture,South,2,7000,35,4550,9100,Success,Completed
2074,iPhone 14,Electronics,West,3,80000,35,52000,156000,Failed,Failed
2075,Sony Headphones,Electronics,West,2,8000,50,4000,8000,Success,Completed
2076,Adidas Jacket,Fashion,North,2,4500,20,3600,7200,Failed,Failed
2077,HP Printer,Electronics,East,1,12000,50,6000,6000,Success,Completed
2078,iPhone 14,Electronics,North,2,80000,30,56000,112000,Failed,Failed
2079,Adidas Jacket,Fashion,South,3,4500,25,3375,10125,Success,Completed
2080,Wooden Table,Furniture,West,1,15000,50,7500,7500,Success,Completed
2081,HP Printer,Electronics,East,1,12000,30,8400,8400,Success,Completed
2082,Sony Headphones,Electronics,South,1,8000,50,4000,4000,Failed,Failed
2083,Adidas Jacket,Fashion,East,3,4500,25,3375,10125,Success,Completed
2084,Wooden Table,Furniture,North,2,15000,50,7500,15000,Success,Completed
2085,Dell Laptop,Electronics,South,1,65000,40,39000,39000,Success,Completed
2086,HP Printer,Electronics,South,2,12000,40,7200,14400,Success,Completed
2087,Adidas Jacket,Fashion,North,1,4500,40,2700,2700,Failed,Failed
2088,HP Printer,Electronics,South,1,12000,40,7200,7200,Success,Completed
2089,Apple Watch,Electronics,South,3,30000,40,18000,54000,Failed,Failed
2090,Office Chair,Furniture,West,1,7000,35,4550,4550,Failed,Failed
2091,Samsung TV,Electronics,North,1,45000,40,27000,27000,Success,Completed
2092,Apple Watch,Electronics,South,1,30000,50,15000,15000,Failed,Failed
2093,Sony Headphones,Electronics,West,2,8000,25,6000,12000,Success,Completed
2094,Apple Watch,Electronics,West,1,30000,25,22500,22500,Failed,Failed
2095,Dell Laptop,Electronics,West,3,65000,25,48750,146250,Failed,Failed
2096,Apple Watch,Electronics,South,2,30000,50,15000,30000,Failed,Failed
2097,Wooden Table,Furniture,East,1,15000,40,9000,9000,Failed,Failed
2098,Dell Laptop,Electronics,North,3,65000,25,48750,146250,Success,Completed
